"","sampleID","group","condition","hepatotoxic","STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN","PEREZ_TP53_TARGETS","GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN","WP_EGFEGFR_SIGNALING_PATHWAY","REACTOME_RHO_GTPASE_CYCLE","WP_FOCAL_ADHESION","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13","STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP","MARTENS_TRETINOIN_RESPONSE_DN","REACTOME_CDC42_GTPASE_CYCLE","KEGG_FOCAL_ADHESION","WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING_PATHWAY","REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX","REACTOME_MITOCHONDRIAL_TRANSLATION","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","KIM_WT1_TARGETS_12HR_UP","REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21","KEGG_PATHWAYS_IN_CANCER","REACTOME_METABOLISM_OF_POLYAMINES","GRESHOCK_CANCER_COPY_NUMBER_UP","WP_HIPPO_SIGNALING_REGULATION_PATHWAYS","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","WONG_MITOCHONDRIA_GENE_MODULE","REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","STARK_HYPPOCAMPUS_22Q11_DELETION_UP","CERVERA_SDHB_TARGETS_1_UP","SERVITJA_LIVER_HNF1A_TARGETS_DN","SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP","WANG_LSD1_TARGETS_UP","MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3","RODWELL_AGING_KIDNEY_NO_BLOOD_UP","CHEOK_RESPONSE_TO_HD_MTX_UP","SMID_BREAST_CANCER_LUMINAL_B_DN","OSADA_ASCL1_TARGETS_DN","UEDA_PERIFERAL_CLOCK","WP_ZINC_HOMEOSTASIS","LI_CISPLATIN_RESISTANCE_DN","HELLER_SILENCED_BY_METHYLATION_UP","NABA_ECM_AFFILIATED","DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN","WALLACE_PROSTATE_CANCER_DN","ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN","SEMBA_FHIT_TARGETS_DN","SERVITJA_ISLET_HNF1A_TARGETS_UP","LIEN_BREAST_CARCINOMA_METAPLASTIC","SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5","VERRECCHIA_RESPONSE_TO_TGFB1_C1","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP","YAMASHITA_METHYLATED_IN_PROSTATE_CANCER","NADLER_OBESITY_UP","BROWN_MYELOID_CELL_DEVELOPMENT_UP","GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN","REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS","REACTOME_NEUTROPHIL_DEGRANULATION","LEI_MYB_TARGETS","WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN","MARTINEZ_RB1_AND_TP53_TARGETS_UP","SANSOM_APC_TARGETS_DN","REACTOME_SIGNALING_BY_INTERLEUKINS","LENAOUR_DENDRITIC_CELL_MATURATION_UP","FERRANDO_TAL1_NEIGHBORS","MARSON_FOXP3_TARGETS_UP","LENAOUR_DENDRITIC_CELL_MATURATION_DN","REN_ALVEOLAR_RHABDOMYOSARCOMA_DN","MA_MYELOID_DIFFERENTIATION_UP","REACTOME_INNATE_IMMUNE_SYSTEM","DEMAGALHAES_AGING_UP","RUTELLA_RESPONSE_TO_HGF_UP","REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION","GREENBAUM_E2A_TARGETS_DN","QI_PLASMACYTOMA_UP","HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","LUI_THYROID_CANCER_CLUSTER_4","JIANG_AGING_HYPOTHALAMUS_DN","WAESCH_ANAPHASE_PROMOTING_COMPLEX","WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM","BIOCARTA_ACETAMINOPHEN_PATHWAY","REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE","WP_FARNESOID_X_RECEPTOR_PATHWAY","REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION","WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS","REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING","DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN","REACTOME_INTESTINAL_ABSORPTION","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","REACTOME_DISEASES_OF_METABOLISM","WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR","KOHOUTEK_CCNT1_TARGETS","REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING","WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY","WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR","ELVIDGE_HIF1A_TARGETS_DN","NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON","REACTOME_DIGESTION_AND_ABSORPTION","LOPEZ_MESOTHELIOMA_SURVIVAL_UP","GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN","MODY_HIPPOCAMPUS_POSTNATAL","CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP"
"14","X14_o_.bam.txt","Group1","normal","healthy",0.008428848,0.08062293,0.03886406,0.1864846,0.0484957,0.06322909,-0.01087133,0.04301524,-0.06554457,0.1486131,0.006829022,0.04343039,-0.2047755,0.09643495,-0.147491,0.004365869,-0.2111228,-0.0006249353,-0.06816558,-0.04402542,0.1340759,0.02720554,0.1221568,-0.1682009,0.07361079,-0.2394451,0.4040765,-0.2571004,-0.2073893,-0.3246711,-0.2123176,-0.07174506,-0.4102945,-0.08867836,-0.3933965,0.0262668,0.2845077,-0.1728455,-0.2156708,-0.1906584,-0.6239046,-0.4392293,0.1396478,-0.6528335,-0.1452542,-0.461144,-0.1895563,-0.2904703,-0.2734888,-0.2475859,0.192184,0.087952,0.1289998,0.1432596,0.02524925,-0.05747114,0.4248178,-0.008800677,0.09939657,0.01320443,-0.102864,0.3117783,0.1006497,-0.02932666,-0.0370836,-0.1332518,0.05966287,0.1306376,-0.032995,0.003096505,-0.03657962,0.07003173,0.2303229,0.1415365,-0.291321,-0.2129622,0.4287548,0.02867104,-0.2470421,-0.1430478,-0.1258634,-0.393026,-0.7639696,-0.172847,-0.06535199,-0.710902,-0.2144071,0.03159356,-0.2624399,0.01266441,-0.4894332,-0.3856746,-0.1022302,-0.1327471,-0.146169,-0.6209825,-0.09969984,0.07595075,-0.1348406,-0.1998125
"15","X15_o_.bam.txt","Group1","normal","healthy",-0.2184832215,0.0427040928,0.0348991153,0.144584509,0.0785418682,0.0944228781,-0.3407850173,0.1362197618,-0.2126028136,0.1289382799,0.0694858087,0.0557070119,-0.1211980335,-0.1665543256,-0.1315534291,0.0776946386,-0.0781225663,0.0033418592,-0.086347297,0.0208537958,0.2520770505,0.0154145636,-0.2290414656,-0.0745995573,0.3189097176,-0.3027999402,0.3296737337,-0.387727274,-0.3340650706,-0.4815953187,-0.360866708,-0.195205255,-0.4703153104,-0.2480126859,-0.5720237502,0.1994569482,0.3820473894,-0.3693286269,-0.3449908999,-0.1833390972,-0.5405699877,-0.5236551272,0.2476216129,-0.619266452,-0.1338867475,-0.3209023854,-0.1931439034,-0.3414146069,-0.3547341911,-0.2640749219,-0.1806125272,-0.2079395618,-0.1498048669,-0.1316215869,-0.0619227891,-0.0375834515,-0.4314146763,-0.0361412704,-0.135133895,-0.0591181567,-0.0428039118,-0.4120755897,-0.143294545,-0.1054691063,0.0177464223,-0.3234798039,-0.0349121126,-0.0517757637,-0.1042302167,-0.4691857266,-0.4795126098,-0.252756126,-0.2253778612,-0.0432570142,-0.4299307232,0.161773964,0.4798058212,-0.2473810514,-0.5139998594,-0.1628670029,0.1540459321,-0.3331601751,-0.5068397256,-0.5110785501,-0.3656969153,-0.8739207222,-0.4439394587,0.0733120241,-0.1853088579,-0.0179445226,-0.4074511632,-0.3476796314,-0.0151819076,-0.1585658904,-0.0764538769,-0.8194891112,-0.2431895237,-0.1491423894,-0.1004960304,-0.1203885295
"16","X16_o_.bam.txt","Group1","normal","healthy",0.3882411,-0.2349292,-0.202873,-0.3887748,-0.3159546,-0.3213529,0.4904525,-0.3995867,0.2818766,-0.3979804,-0.3306987,-0.2516682,0.4394705,0.5746923,0.5478245,-0.3342475,0.4237717,-0.262695,0.5371145,-0.2497183,-0.3576845,-0.2738884,0.5312543,0.2969735,-0.3391565,-0.06756636,0.1724298,-0.1932979,-0.144648,-0.3692732,-0.214316,-0.0268254,-0.1428951,-0.1294071,-0.2458142,0.006436849,0.2145502,-0.07186407,-0.1619483,0.09080487,-0.1889902,-0.3691167,0.02397066,-0.2390374,0.05135716,-0.01362642,0.04111464,-0.2836358,-0.09115455,-0.04171317,-0.2402247,-0.06388393,-0.03260464,-0.2973056,-0.02593675,-0.06195571,0.06285953,0.002367329,-0.06884833,-0.1292466,-0.03988617,-0.4514185,-0.1333447,-0.07882606,-0.05810123,-0.2632062,-0.01614586,0.1249837,-0.008004715,-0.4010337,-0.4039971,-0.08474187,-0.1763601,-0.03112867,-0.5366242,0.06769962,0.01754096,0.04078133,-0.4338369,0.1733234,0.2282559,0.1083657,0.3058512,0.2696489,-0.1130278,-0.5619678,-0.2074416,-0.002029217,0.17119,0.2240308,-0.3204754,-0.07096078,0.06910856,-0.2427031,0.01495465,-0.420361,0.06699733,-0.01064582,0.1699906,-0.06143354
"17","X17_o_.bam.txt","Group1","normal","healthy",-0.3567875,0.1959606,0.06126556,0.2813977,0.2815833,0.2258265,-0.4465785,0.2696584,-0.2180445,0.3595218,0.1978229,0.1290709,-0.3059517,-0.4236986,-0.2500724,0.2441382,-0.2298927,0.198542,-0.126078,0.2993414,0.3381727,0.1373268,-0.4510943,-0.2663441,0.3612724,-0.2772125,0.2736925,-0.2331366,-0.4336795,-0.5388774,-0.2915854,-0.2551574,-0.2984914,-0.2278641,-0.4479983,0.2755816,0.1700131,-0.4686891,-0.2658893,-0.3735046,-0.5604295,-0.7153519,0.1542679,-0.5685424,-0.1741057,-0.4172061,-0.1663228,-0.3263405,-0.4031886,-0.205395,-0.371787,-0.1730561,-0.08303444,-0.1006069,-0.1301989,0.03749668,-0.1639556,-0.1370047,-0.170879,-0.01416982,-0.1150343,-0.1851562,-0.1910332,-0.08559276,-0.137304,-0.2237624,-0.06574862,-0.03035619,-0.1217592,-0.4445313,-0.4249178,-0.1526922,-0.1029784,0.03400451,-0.148019,-0.06613573,0.1300789,-0.2529324,-0.5683562,-0.1023272,0.03525926,-0.2991896,-0.6848672,-0.5117261,-0.102034,-0.2268093,-0.2106717,-0.04086202,-0.1248696,-0.1349514,-0.1658026,-0.02789841,-0.1402381,-0.07599388,0.03986392,-0.4071388,-0.2057254,-0.0532573,-0.03547833,-0.0952693
"18","X18_o_.bam.txt","Group1","normal","healthy",0.4209452421,-0.2795085358,-0.262690412,-0.330832906,-0.2818595047,-0.3025003947,0.4801444061,-0.3515469367,0.3344695182,-0.3992739782,-0.3634564655,-0.3361139102,0.5905754079,0.4810330486,0.605878271,-0.366992601,0.6012003774,-0.243817413,0.5946374758,-0.1931111421,-0.4025613028,-0.2869164467,0.4645520915,0.4367297735,-0.2897419532,-0.0012777656,0.1712334176,-0.1495603558,-0.1550020235,-0.4056977969,-0.2319484774,-0.115202256,0.1663293957,-0.0595915416,-0.2409369095,0.0827221833,-0.0147827729,-0.1525396685,-0.0240880518,-0.1842381104,0.0728776493,-0.2891327083,0.0675985591,-0.0390927581,-0.130147397,-0.4497290389,0.1234686967,-0.3680007579,0.015115347,-0.1552300659,-0.3253594131,-0.0016344767,-0.3521287895,-0.1768818894,0.0884748297,-0.0093463188,-0.2016709405,-0.03450112,-0.0015412865,-0.0572602031,0.0151677576,-0.1667588942,-0.045869793,-0.0716784549,-0.0416860857,-0.2238449164,0.0387219209,0.0202328691,0.0170926194,-0.3655503814,-0.114891067,-0.0628430854,-0.0036821747,0.1139337623,-0.3563530591,0.2255365516,-0.2016382591,-0.3778381863,0.10852541,-0.2376132043,-0.0630408988,0.0871525512,0.2825865164,0.2060460542,0.1227071618,-0.5348095934,-0.0180122397,-0.0512890612,0.0461650513,0.186995266,-0.3300909482,0.0825174679,0.1036446636,-0.3362828423,0.0545820952,-0.2296012397,0.0618830286,-0.0540031836,-0.0804308937,-0.0233832604
"19","X19_o_.bam.txt","Group1","normal","healthy",-0.3965728,0.217568,0.1598568,0.1739871,0.2062213,0.2151984,-0.4306597,0.263559,-0.27203,0.4009633,0.2356208,0.217458,-0.4038713,-0.4592925,-0.4385225,0.1963066,-0.4358013,0.2096024,-0.4522745,0.1425179,0.3682537,0.1340513,-0.4292071,-0.3471378,0.3254988,-0.03446919,0.295013,-0.1734318,-0.2313876,-0.4938075,-0.1849312,-0.1764095,-0.5557706,-0.182837,-0.3712155,0.09753907,0.1903635,-0.3820087,-0.07069992,-0.2332736,-0.3142352,-0.5066095,0.1717091,-0.5826948,-0.1359602,-0.303022,-0.2221818,-0.205748,-0.4297537,-0.2578076,-0.2624968,-0.197116,-0.3063983,-0.1495405,-0.1795916,-0.07837281,-0.1267921,-0.1797056,-0.04245448,-0.08370917,-0.07122406,0.2096857,-0.06652263,-0.0722479,-0.1884647,-0.3294203,-0.108577,-0.08565881,-0.1341744,0.1125653,-0.3313657,0.001442345,0.1624495,-0.1419798,-0.2187862,-0.1957616,0.4180233,-0.4796252,-0.4650327,0.03688198,-0.1940974,-0.208411,-0.6986563,-0.5841752,-0.3674394,-0.6826985,-0.365061,0.01503577,-0.1961006,-0.1664954,-0.009619317,-0.3594694,-0.1027477,0.01573293,-0.02576435,-0.3640926,0.07359221,-0.009150107,-0.2054778,-0.1625839
"20","X20_o_.bam.txt","Group1","normal","healthy",-0.1657139537,0.1153817502,0.0801787682,0.1671487409,0.0715290275,0.1227150382,-0.2391430575,0.0764185194,-0.1436481779,0.116485236,0.0895690431,0.0609357545,-0.1421926914,-0.1042179842,-0.0931465706,0.2031617829,-0.0670569337,0.1163914662,0.0266459271,0.0786174274,0.2719182618,0.0721760173,-0.0927843239,-0.1244147994,0.2025797907,-0.2136399911,0.4423645326,-0.1585787992,-0.3296762987,-0.4111752471,-0.2941379122,-0.1746852014,-0.4472574221,-0.2034835618,-0.4474286465,0.132378035,0.3213152582,-0.4538285699,-0.2777253545,-0.2577716708,-0.1879240309,-0.3571667588,0.3131278654,-0.6294151708,-0.2091516972,-0.4903953406,-0.2402882668,-0.1045622987,-0.1524467323,-0.2339855811,-0.2346731009,-0.1757542894,-0.1101791031,-0.1402157628,-0.109500927,-0.029874485,0.1067324076,-0.0661541416,-0.076589188,-0.0373006236,-0.0983785029,-0.1149140436,-0.0799510113,-0.1471896671,-0.077530074,-0.3125230258,-0.0757712249,-0.0780964794,-0.0692750671,-0.3904324567,-0.4097285377,-0.1459660163,0.0132377415,-0.1686183264,-0.4552804588,-0.0737610092,0.3914035282,-0.5786286449,-0.3149889607,0.0131728006,0.0373335861,-0.2497304239,-0.4185399919,-0.0940483253,-0.1461798006,-0.7243169651,-0.2348065359,0.0678660598,-0.1898350857,-0.0948494971,-0.3358851033,-0.2988515294,0.025066663,-0.054759515,-0.050956733,-0.6854797886,0.0586603077,-0.0934254096,-0.0563882426,-0.1855573722
"21","X21_o_.bam.txt","Group2","normal","cancer",0.05608226,-0.04377368,-0.02772178,-0.1149925,-0.02257739,-0.1352222,0.2191102,-0.08913872,0.03914014,-0.07027756,-0.1127457,-0.1057448,0.2695829,0.01037565,0.2804338,-0.1811504,0.191057,-0.06755853,0.261948,-0.05245839,-0.04998435,0.02573713,-0.04216888,0.1325571,0.02271871,0.2631801,-0.3213642,0.3003956,0.2561955,0.4522366,0.2757499,0.2392939,0.4994117,0.180829,0.4835562,-0.1149578,-0.3331113,0.3968722,0.2227642,0.04696139,0.2296458,0.3469325,-0.2501266,0.455466,0.202179,0.5228575,0.228048,0.3496175,0.3848162,0.2726277,-0.1197716,0.01869111,-0.5637323,0.01452455,0.01046523,-0.01518813,-0.3980465,-0.01078987,0.07455059,0.002742861,0.07906953,-0.08894793,-0.09998882,0.06199267,-0.04717534,-0.181978,-0.003807908,-0.07167081,0.0597041,0.01547376,-0.07311632,0.1457727,-0.005772802,0.002277813,0.05837105,0.2235219,-0.4854083,0.1488687,0.2233212,0.6276163,0.2750357,0.2553161,-0.2116233,0.207926,0.4090866,-0.2820235,0.3387016,0.05017188,0.01619769,0.139317,0.2369139,0.2936539,0.09749693,0.04952438,0.04696623,0.1102815,0.3089566,0.05889405,0.3199067,0.07967299
"22","X22_o_.bam.txt","Group2","normal","cancer",0.3706708,-0.2354489,-0.1733375,-0.2451938,-0.3456923,-0.1277725,0.4756498,-0.4357454,0.2827047,-0.3831,-0.1264627,-0.1380949,0.3291518,0.4743456,0.3446261,-0.3335861,0.3614248,-0.1571464,0.3777034,-0.2537098,-0.3402213,-0.1448158,0.3562108,0.3606011,-0.4154496,0.2233166,-0.08948178,0.2006975,0.2884623,0.4428339,0.1723758,0.0754544,0.4615727,0.3187926,0.3269675,-0.05178881,-0.03671335,0.3516053,0.2328356,0.2952228,0.2825369,0.508126,-0.1233418,0.2707726,0.1838732,0.02335554,-0.02262609,0.1284924,0.3135341,0.376295,0.4234046,0.326224,0.7549173,0.3296584,0.2256718,0.1792585,0.2639515,0.1610865,0.1710487,0.1938969,0.3318623,0.6314801,0.2538605,0.1615175,0.2066922,0.09628768,0.1483595,0.4130784,0.152447,0.3846572,0.4428033,0.4063595,0.2127061,0.1475826,0.4945301,-0.2970131,0.4289429,-0.4740138,-0.171819,-0.2015871,-0.469142,0.07400282,-0.3956882,-0.1623462,-0.1105147,-0.4054131,-0.1736668,-0.2097387,-0.007498581,0.1414762,-0.2073348,-0.5218837,-0.1132762,-0.08604972,-0.06825635,0.1278035,-0.3160004,-0.1010773,-0.150974,-0.1115041
"23","X23_o_.bam.txt","Group2","normal","cancer",0.3964944,-0.2629263,-0.1615916,-0.2621041,-0.2022927,-0.2853579,0.4961993,-0.3808039,0.2373346,-0.2766765,-0.301953,-0.2040714,0.492196,0.4755443,0.4792956,-0.2931355,0.4880299,-0.1019626,0.4363963,-0.1342513,-0.3892613,-0.1574469,0.4197338,0.4212956,-0.3339267,0.2982221,-0.2396103,0.08395792,0.1400297,0.3875772,0.1778142,0.170301,0.5257446,0.2248318,0.3864953,-0.1781244,-0.445296,0.3486613,0.1122211,0.1837416,0.3191003,0.679544,-0.2650815,0.4787824,0.03004179,0.0904571,0.2148445,0.1370163,0.3837631,0.318346,-0.0197323,0.08712051,0.2551379,-0.06466455,0.1503912,0.09563918,-0.3248999,0.02658452,0.02616206,0.04746229,0.1424786,0.3277557,-0.06515305,0.1401631,0.08751455,0.1241496,0.08858634,0.09089733,0.1090435,-0.03572318,0.1689176,0.07958046,0.03958659,0.09594129,-0.0545647,-0.1402264,0.3896554,-0.5331964,-0.08584563,-0.2736076,-0.4784165,-0.2488928,-0.6086088,0.07674263,-0.1617317,0.5023018,-0.1995265,-0.2101443,0.1562238,-0.2878304,-0.3527022,-0.3271952,-0.1305647,-0.2137537,-0.07369571,0.04125273,-0.2781098,-0.2372587,-0.267389,-0.2372526
"24","X24_o_.bam.txt","Group2","normal","cancer",0.382606,-0.2244024,-0.1874976,-0.2558752,-0.1606007,-0.1923652,0.4256987,-0.3415539,0.2248743,-0.2297013,-0.1824451,-0.159981,0.4469201,0.4813773,0.4969677,-0.2494539,0.49186,-0.1018084,0.4424984,-0.1586431,-0.3117101,-0.1118431,0.3934608,0.3937313,-0.2919859,0.2086875,-0.1679094,0.1389866,0.09411062,0.4518958,0.06521454,0.06135899,0.4834135,0.1818961,0.3720053,-0.1551871,-0.419666,0.1911267,0.1152323,0.21067,0.1924032,0.3290182,-0.2393669,0.5263989,0.01585108,0.1404254,0.04905958,-0.1071774,0.1270995,0.2294022,-0.01487912,-0.022599,0.002946992,0.1946492,0.1418749,0.09441829,-0.1011321,-0.01501312,0.05922478,0.1034631,0.2171941,0.1868904,0.001278504,0.1012287,0.00387395,0.2023892,0.1437654,0.03221412,0.09510555,-0.05551232,-0.05542198,0.07863811,0.09776107,0.1608431,-0.1974,-0.1176671,-0.1316418,-0.6395803,-0.2727668,-0.1091368,-0.4926326,-0.2477114,-0.6046166,0.102641,-0.09816762,0.4459523,-0.01576746,-0.1255099,-0.1378506,-0.003699632,-0.5941014,-0.5309449,-0.1605281,-0.2444244,0.02395769,0.08443117,0.1694107,-0.1835408,0.001280507,0.006197525
"25","X25_o_.bam.txt","Group2","normal","cancer",-0.1519257,0.1269304,0.07406119,0.1822729,0.04061172,0.1579576,-0.06413352,0.1666881,-0.08106332,0.02122498,0.1972359,0.1409211,0.06311286,-0.3072661,0.03075978,0.1811284,-0.009801069,0.1332694,-0.1149447,0.04874552,0.0680447,0.2153795,-0.2701023,-0.05692627,0.1271126,0.2591636,-0.3235179,0.3517225,0.1241208,0.5366809,0.2929086,0.314685,0.2213229,0.1662101,0.1782884,-0.1589413,-0.3656387,0.2235566,0.296216,0.1252358,0.4520342,0.3005428,-0.3985823,0.2931305,0.2572379,0.5591347,0.3332984,0.546087,0.4508235,0.1563571,-0.07658492,0.01884782,-0.1764064,-0.195143,-0.01665984,-0.0313987,-0.5219651,0.01867753,0.1051322,0.03847495,0.02984316,-0.2541137,0.04378283,-0.01016399,0.04832739,-0.09434936,-0.01753641,-0.09002907,0.07075588,-0.08515704,0.1512794,0.1456337,-0.07889767,-0.09667798,0.04802471,0.1529448,-0.1551324,0.004309177,0.09247478,0.5673105,0.4298898,0.3530709,-0.2580673,-0.138968,0.4069282,-0.04165856,0.3513066,0.1787625,-0.1039624,-0.1470619,0.294519,0.1303991,0.03042272,0.259937,0.09892673,0.207584,0.406782,0.07656161,0.2777602,0.094386
"26","X26_o_.bam.txt","Group2","normal","cancer",0.1124946,-0.08037975,-0.05051695,0.1189507,-0.03870653,0.05603288,0.07078173,-0.2430771,0.08512346,0.04353872,0.03595739,-0.05649332,-0.0573583,0.06023345,-0.05643937,0.01741724,-0.07327399,0.09778117,-0.1038229,-0.1563343,-0.03377524,0.07040887,-0.07951857,-0.01924109,-0.2601689,0.04361377,0.2122792,0.1862304,0.2675762,0.2040051,0.1815395,0.08804111,0.08796983,0.283339,0.04634408,0.0205747,0.02127651,0.2904528,0.3238516,0.2334372,-0.1794028,0.2836627,-0.03154354,0.06658946,0.2141736,-0.1499875,-0.1272051,0.01322684,0.2125244,0.1981528,0.6115374,0.3892867,0.5478589,0.4269622,0.3436126,0.159537,0.6654078,0.1890907,0.3054498,0.289093,0.347377,0.5013322,0.2859574,0.3879393,0.2571971,0.4037386,0.2912518,0.4222502,0.2393974,0.5247746,0.6441231,0.5567453,0.3457253,0.3233198,0.7749128,-0.3228287,0.3446905,-0.4350913,-0.2851051,-0.5356147,-0.2617204,-0.1131994,-0.7741669,-0.179495,0.3191311,-0.1598696,-0.2056292,-0.1075212,0.01427315,0.08183084,-0.3641144,-0.640297,-0.1309678,-0.001950082,-0.1481386,-0.2781512,-0.1308034,0.01531237,0.04843654,-0.2198955
"27","X27_o_.bam.txt","Group2","normal","cancer",0.002886064,0.0724167,0.01683475,0.01833364,-0.02600904,0.0923339,0.1754462,-0.08787805,-0.04447543,-0.0140805,0.1175357,0.05653793,0.09136018,-0.06965258,0.1126033,0.07634103,0.1290162,0.1083946,0.03730246,-0.04258874,-0.02300298,0.1304018,-0.0869068,0.06607601,0.05915878,0.2920621,-0.2853356,0.3318992,0.1669716,0.5534592,0.3679898,0.357922,0.5325147,0.1794924,0.3577816,-0.1942045,-0.4417063,0.5285191,0.2983306,0.2257376,0.2910218,0.5001543,-0.3955872,0.6090353,0.3312469,0.6439388,0.2113684,0.60562,0.5033933,0.2957926,-0.1125691,0.03408339,-0.4003967,-0.05962681,-0.0438703,0.007917625,-0.5312745,-0.03233439,0.07213214,-0.03621626,0.04217768,-0.05009379,-0.1744313,-0.1027327,0.04125825,-0.1124769,-0.04600968,-0.1889158,0.01022655,-0.1372813,0.05188727,-0.0299684,-0.1119411,-0.009397846,0.08034275,0.1995561,0.03793652,0.002276196,-0.102868,0.3610922,0.08277803,0.1090698,-0.6847052,-0.3073781,0.03743928,0.3117895,0.04818966,0.1552348,-0.08105874,-0.009335751,-0.05631357,0.3664862,0.004249269,0.1534076,0.1240182,0.3350078,0.04289522,0.03591263,0.1534108,0.1394466
"28","X28_o_.bam.txt","Group2","normal","cancer",0.003724066,0.02351363,0.03026559,-0.09771006,-0.02347984,-0.01373982,0.1081503,-0.06165702,-0.0124373,0.002969531,-0.02200213,0.004146763,0.07969036,-0.007837563,0.04935422,-0.03958651,0.0602492,0.02392302,-0.04919952,-0.02675361,0.006286421,0.06575908,-0.08517877,0.01714699,0.03865169,0.2477534,-0.3044867,0.2576899,0.1026459,0.4236001,0.317431,0.2784088,0.3016649,0.1433513,0.2371662,-0.1666253,-0.2760133,0.5161484,0.214559,0.1355422,0.1313573,0.4450767,-0.4025475,0.5011167,0.2347911,0.530443,0.2962939,0.4704421,0.3783291,0.1663014,-0.302972,-0.08800893,-0.493247,-0.2426761,-0.1153451,-0.06396754,-0.6304831,-0.05449013,-0.009001515,-0.1023826,-0.09589982,-0.3562858,-0.2358626,-0.2282987,-0.01697389,-0.1914975,-0.1030739,-0.3627299,-0.02797005,-0.2906314,-0.342703,-0.1120654,-0.1590237,-0.05270954,-0.2323594,0.1662973,-0.08649365,0.0215036,-0.3460916,0.5134686,0.2660123,0.2463411,-0.7029585,-0.04286056,0.174613,-0.104175,0.1596835,0.1655133,0.04622472,-0.05906789,0.2457213,0.2475675,0.05149278,0.1822884,0.1274325,0.2643763,0.3381738,0.03790129,0.2730953,0.0697966
"29","X29_o_.bam.txt","Group2","normal","cancer",0.3899017,-0.1900883,-0.209343,-0.3789188,-0.3812181,-0.2096118,0.4253299,-0.3773984,0.2303987,-0.4349411,-0.246598,-0.2283574,0.3656401,0.5588719,0.4552226,-0.2702152,0.3678796,-0.1982454,0.4356432,-0.2462174,-0.360911,-0.2373418,0.4565993,0.202875,-0.4165042,0.08574476,0.06881263,0.02852197,0.2727135,0.2350205,0.1634526,0.002092024,0.1555452,0.1290049,0.3028441,-0.07845157,-0.06261022,0.3238905,0.1376935,0.2865175,-0.01702858,0.03956697,-0.1224243,-0.00977124,0.1201501,0.05009035,-0.08843609,0.05830923,-0.323903,0.3735508,0.11281,0.1085624,0.4685981,0.2826592,0.1280923,0.06406594,0.329633,0.03500801,-0.03423453,-0.04045791,0.0872997,0.3915332,0.1576951,0.07630869,-0.006699522,0.1080004,0.07064499,0.2548718,0.02282015,-0.2766531,0.3628394,0.1444115,-0.08184564,0.1404893,0.2130089,-0.09849554,0.362128,-0.4714312,-0.6001199,-0.3044199,-0.4094865,-0.1304845,-0.1447118,-0.5504119,-0.3440061,-0.3655174,-0.1418195,-0.0009657646,-0.1455992,-0.1615144,-0.306981,-0.3210873,-0.1469754,-0.2813635,-0.09060812,-0.2511919,-0.4805047,-0.2948625,-0.04839227,-0.1424362
